contrast	library	term	nes	nominal_p	fdr	leading_edge_genes
SoravsNC	GO_Biological_Process_2025	Mitochondrial Gene Expression (GO:0140053)	-2.03173819487	0	0.000549536937008	MRPL3;TWNK;MRPL12;TBRG4;MRPS23;HARS1;POLRMT;FASTKD2;MRPL46;MRPL15;TFB2M;FASTKD5;MRPL4;FASTKD1;MRPL38;TFAM;MRPL30;MRPL20;MRPL1;MRPS18B;MRPL35;MRPS34;MRPL21;MRPL36;MRPS16;GADD45GIP1;MRPS11;MRPL47;MRPS10;MRPL16;MRPL18;MRPL58;GATC;MRPL14;MRPL52;MTERF3;MRPS2;MRPL40;MRPS21;QRSL1;MRPS7;MRPS17;MRPL24;MRPL17;MRPS18C;FOXO3;MRPL19;MRPS18A;MRPL54;MRPL32;MRPS26;MRPL33;MRPL50;MRPL13;MRPL9;MRPS30;MRPL34;MRPS6;MRPL55;MRPS9;MRPS22;MRPS35;MRPL41;MRPL44;CHCHD1;TEFM;FASTKD3;MRPL49
SoravsNC	GO_Biological_Process_2025	Mitochondrial RNA Metabolic Process (GO:0000959)	-1.87923873786	0	0.00534675246259	PNPT1;TWNK;MRPL12;TBRG4;EARS2;MYG1;ELAC2;POLRMT;TFB1M;TFB2M;NSUN4;FASTKD1;TFAM;TRMT10C;GRSF1;MTERF3;SUPV3L1
SoravsNC	GO_Biological_Process_2025	Mitochondrial Translation (GO:0032543)	-2.00495353682	0	0.00112062434213	MRPL3;MRPL12;EARS2;MRPS23;TUFM;HARS1;FASTKD2;MRPL46;TSFM;MTIF2;MRPL15;GFM1;MRPL4;MRPL38;MRPL30;MRPL20;MRPL1;MRPS18B;MRPL35;MRPS34;MRPL21;MRPL36;MRPS16;GADD45GIP1;MRPS11;MRPL47;MRPS10;MRPL16;MRPL18;MRPL58;GATC;MTRF1L;MRPL14;MRPL52;MRPS2;MRPL40;MRPS21;QRSL1;MRPS7;MRPS17;MRPL24;MRPL17;MRPS18C;MRPL19;MRPS18A;MRPL54;MRPL32;MRPS26;MRPL33;MRPL50;MRPL13;MRPL9;MRPS30;MRPL34;MRPS6;MRPL55;MRPS9;MRPS22;MRPS35;MRPL41;MRPL44;CHCHD1;MRPL49
SoravsNC	GO_Biological_Process_2025	Monoatomic Cation Homeostasis (GO:0055080)	1.71548150334	0	0.0479392054872	TF;TFR2;SLC39A4;CYP4F12;TMPRSS6;SLC39A5;SLC11A2;SLC12A6;HMOX1;SLC12A4;CYP4F2;CNNM2;PICALM;CNNM1;SLC12A7
SoravsNC	GO_Biological_Process_2025	Monocarboxylic Acid Catabolic Process (GO:0072329)	1.77711447515	0.00677200902935	0.0419896679321	AGXT;LPIN3;ECI2;ACOX1;LDHD;HOGA1;CYP2W1
SoravsNC	GO_Biological_Process_2025	Monocarboxylic Acid Metabolic Process (GO:0032787)	1.77343919069	0	0.0411929030816	AGXT;ADH6;PPARA;ACADSB;CYP4F12;ACSF2;MSMO1;SLC25A42;ACAA1;SLC6A8;ABAT;ACOT2;LDHD;HOGA1;ACOT1;GAMT;PROC;MCCC1;LDHA;GRHPR;CD36;ACBD4;PCCA;DBI;VDAC1;CROT;GATM;ALDH8A1
SoravsNC	GO_Biological_Process_2025	Myeloid Leukocyte Differentiation (GO:0002573)	-1.74566098498	0	0.0268015988494	EPHA2;TGFBR2;CSF1;F2RL1;BMP4;LIF;SLC4A2;RUNX1;NPM1;CASP8;CLPB;SRP54;DHRS2;FOXP1;PIR;OSTM1;SBNO2
SoravsNC	GO_Biological_Process_2025	Myoblast Differentiation (GO:0045445)	-1.74297969665	0	0.0272151625947	JAG1;ITGB1;DDX5;EPAS1;MAPK12;SRF;SDC1;TCF7L2
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Blood Coagulation (GO:0030195)	2.04488018047	0	0.00173140047979	FGB;FGA;VTN;SERPINF2;PLG;FGG;APOH;KNG1;APOE;CPB2;PROC;ZNF160;F12
SoravsNC	GO_Biological_Process_2025	Negative Regulation of DNA Metabolic Process (GO:0051053)	-1.83700376342	0	0.00994109411445	SRC;ANKRD1;GTPBP4;H1-0;CDC6;XRCC5;NIBAN2;S100A11;TERF2IP;SUB1;ERCC4;DFFA;WAPL
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	-1.79935424891	0.00182149362477	0.0163153060893	XBP1;HYOU1;NFE2L2;BCL2L1;SRC;ARHGEF2;YBX3;NOC2L;CCAR2;FYN;SELENOS;AKT1;HERPUD1;DDX3X;PPIF;DNAJA1;DDIAS;MDM2;PARK7;SNAI1;PTPN1;PPIA;TXNDC12;URI1;HSPB1
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Kinase Activity (GO:0033673)	-1.74551797116	0.0018018018018	0.0265876285057	TRIB1;TRIB3;WARS1;TRIM27;CEACAM1;YWHAG;REXO2;HNRNPU;CHORDC1;CEP85;GSKIP;DNAJA3;DBNDD2;PPIA;TAF7;HSPB1;ITGB1BP1
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Programmed Cell Death (GO:0043069)	-1.69081443548	0	0.0429426749857	SLC7A11;IER3;KRT18;XBP1;THBS1;ASNS;SQSTM1;TCIM;MYC;MCL1;NFE2L2;HSPA5;HSPA9;PA2G4;PIM3;ARHGDIA;BCL2L1;SHC1;SRC;ATAD3A;GCLC;HMGA2;NAA15;CBX4;MYDGF;PLK3;NQO1;TXNDC5;NME2;HAX1;ARF4;SH3RF1;NIBAN2;PSMC5;NPM1;DNAJC3;PTMA;NFKB1;LONP1;FOXO1;PRKDC;API5;YME1L1;TIGAR;TJP1;TFRC;XIAP;MAP4K4;FLNA;AKT1;PDCD10;ATF5;VHL;HDAC2;RHBDD1;WFS1;DHRS2;SOCS3;SPHK1;CBL;DDX3X;PPIF;DNAJA1;PPT1;TAX1BP1;PLK1;DNAJA3;AXL;HSPD1;SERPINB9;NUP62;CIAPIN1;TAF9;NUAK2;CTNNB1;SMG9;ANP32B;SHH;CIB1;MTDH;MDM2;SPRY2;YWHAZ;HNRNPK;BAG1;CTSH;WDR73;AIFM2;SMAD6;SUPV3L1;VPS72;AVEN
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Protein Kinase Activity (GO:0006469)	-1.71134626513	0.00533807829181	0.0367153735537	TRIB1;TRIB3;WARS1;GADD45A;TRIM27;CEACAM1;YWHAG;REXO2;MACROH2A1;CHORDC1;NPM1;LRP6;HYAL2;CEP85;GSKIP;DNAJA3;AKT1S1;DBNDD2;PPIA;TAF7
SoravsNC	GO_Biological_Process_2025	Negative Regulation of Protein Ubiquitination (GO:0031397)	-1.68096312903	0.00535714285714	0.0453191110569	SQSTM1;GNL3L;GTPBP4;BAG2;ARRB1;CHORDC1;CRY1;PRMT3;U2AF2;NXN;AKT1;PINX1;DNAJA1;PER2;SPRY2;PARK7
SoravsNC	GO_Biological_Process_2025	Negative Regulation of SMAD Protein Signal Transduction (GO:0060392)	-1.73169615345	0.00567107750473	0.0300748808517	GDF15;XBP1;TGFBR3
SoravsNC	GO_Biological_Process_2025	Negative Regulation of mRNA Catabolic Process (GO:1902373)	-1.73369257491	0	0.0300615190495	HNRNPAB;SYNCRIP;RBM24;HNRNPU;FUS;LARP1;ELAVL1;NOCT;HNRNPD;E2F1;DHX9;YBX1;IGF2BP1;DHX34
SoravsNC	GO_Biological_Process_2025	Neutral Amino Acid Transport (GO:0015804)	-1.7736484445	0.00361010830325	0.0212813968997	SLC7A11;SLC1A5;SLC38A1;SLC6A14;SLC1A4;SLC38A2;SLC7A6;SLC3A2;SLC43A2;SLC38A5;SLC6A6
SoravsNC	GO_Biological_Process_2025	Nicotinamide Nucleotide Metabolic Process (GO:0046496)	1.75539681682	0.004662004662	0.0427769372101	PKLR;PGM1;ENO3;IDH2;ALDOC;PFKL;QPRT;TPI1;GAPDH;PROC;HOOK2;LDHA;MDH1;PGK1;NADK2;ENO2;NUDT13;IDH1;HOOK3;PFKFB1;ENO1;NMRK1
SoravsNC	GO_Biological_Process_2025	Nuclear Export (GO:0051168)	-1.96032544065	0	0.00215235300328	XPO6;TGFB1;NUP155;NUP153;XPO5;DDX39A;RAN;XPO4;DESI2;RANGAP1;CHORDC1;CALR;NUP188;CSE1L;NUP98;ALYREF;XPO1;RANBP3;NUTF2;NUP62;LSG1;SMURF1;POM121C;PKD1;POM121;UBE2I;NUP42
SoravsNC	GO_Biological_Process_2025	Nuclear Transport (GO:0051169)	-1.89233274153	0	0.00465911750942	NUP155;NUP153;NUP50;SEH1L;NPM1;NUP93;NUP188;NUP98;NUP205;XPO1;NUP35;NUP88;NUP58;AHCTF1;NUP43;NUP62;NUP37;ANP32A;POM121;SEC13;NUP42;NUP54
SoravsNC	GO_Biological_Process_2025	Nucleic Acid Catabolic Process (GO:0141188)	-1.76302130758	0	0.0235646672274	RNASEH1;PNPT1;EXOSC6;EXOSC2;REXO4;HNRNPD;EXOSC5;RNASEH2B;EXOSC8;XRN2;PPP1R8;EXOSC3;EXOSC10;EXOSC4;NCBP1;MTREX;PABPC4;MUS81;SUPV3L1;DIS3;SETMAR;EXOSC7;DFFB;EXOSC1;EXOSC9
SoravsNC	GO_Biological_Process_2025	Nucleocytoplasmic Transport (GO:0006913)	-1.91917070861	0	0.00314675317501	NUP155;NUP153;NUP50;SEH1L;RANGAP1;NPM1;NUP93;NUP188;NUP98;NUP205;XPO1;NUP35;NUP88;NUP58;AHCTF1;NUP43;NUP62;NUP37;LSG1;ANP32A;POM121;SEC13;UBE2I;NUP42;NUP54
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Cell Projection Organization (GO:0031346)	1.72113264025	0	0.0475672000126	PLXNB1;RELN;FZD4;PTK7;APOE;PLXNB2;DMD;OBSL1;SS18L1;SERPINI1;CUL7;TWF2;RAPGEF1;DDR1;NEDD9;DAB2IP;CDKL5;CBFA2T2;ARHGAP35;PLXNC1;DVL3;CX3CL1;PTK2B;MDK;FBXW8;MAP3K13;CUX1;CAMK1;CAPRIN2;RAP1A;NRDC;FBXO38;ROBO1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Cell-Cell Adhesion (GO:0022409)	1.79823492226	0	0.0391809515982	FGB;FGA;SERPINF2;FGG;CITED2;AFDN;PTPRU;PLPP3;CX3CL1;FLOT1;MDK;FSTL3
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Cholesterol Efflux (GO:0010875)	1.73036791284	0	0.048286835603	APOA1;CES1;ABCA7;RXRA;APOE
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Cholesterol Transport (GO:0032376)	1.78099629794	0	0.0409167745568	APOA1;CES1;ABCA7;RXRA;APOE;ABCA5
SoravsNC	GO_Biological_Process_2025	Positive Regulation of DNA Biosynthetic Process (GO:2000573)	-1.93809666644	0	0.00224903079776	DKC1;TCP1;CCT6A;CCT2;CCT5;CCT4;CCT3;CCT7;HSP90AA1;CCT8;PTGES3;PDGFRB;RFC3;HNRNPD;CHTF8;PARN;NAF1;USP1;CTNNB1;RFC4;PCNA;RGCC;WRAP53;RFC2;DSCC1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of ERAD Pathway (GO:1904294)	-1.77639596488	0.00555555555556	0.0209836908065	XBP1;NFE2L2;BCAP31;UBQLN1;SGTA;USP13;HERPUD1;BAG6;TMX1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Excitatory Postsynaptic Potential (GO:2000463)	1.76776724552	0.00218340611354	0.0431625897386	RELN;NLGN2;STX1B;SHANK3;PRKCZ;PTEN;PTK2B
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Mitotic Cell Cycle (GO:0045931)	-1.83958780706	0.00189753320683	0.0100214166429	ASNS;EIF4EBP1;TTL;KLHL18;EIF4E;CUL3;NKX3-1;SPHK1;MDM2;USP22;HSF1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Mononuclear Cell Migration (GO:0071677)	-1.8814247539	0	0.00532296562514	CSF1;CCR6;C1QBP;LGALS3;JAM3;CALR;HMGB1;SERPINE1;IL12A;RTN4
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Notch Signaling Pathway (GO:0045747)	-1.75627531022	0	0.0250039306339	JAG1;TSPAN14;SRC;PDCD10;POGLUT1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	-1.70583094824	0.00181818181818	0.0387733763055	EPHA2;SQSTM1;SPTBN1;ITGB1;EPB41L2;ARF6;EIF4G1;STX3;LGALS3;EPB41;ZDHHC5;AKT1;RHOG;NKD2;KIF5B;CIB1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Protein Localization to Nucleus (GO:1900182)	-1.71430032295	0	0.0355919783954	XBP1;SESN2;TCP1;CCT6A;TGFB1;CCT2;BMP4;LIMK2;CCT5;CCT4;CCT3;CCT7;RAN;CCT8;IPO7;HYAL2;TRIM28;TFRC;FLNA;MCRS1;PINX1;PLK1;TERT;EDN1;TCF7L2;NMD3;CREBBP;PARK7
SoravsNC	GO_Biological_Process_2025	Positive Regulation of RNA Metabolic Process (GO:0051254)	-2.01647706378	0	0.000765426447976	WDR43;LIN28B;PNPT1;HEATR1;UTP15;RIOK1;WDR75;NFKB1;ZC3H18;DIMT1;GRSF1;HRAS;TRMT112;NMD3;SUPV3L1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of RNA Splicing (GO:0033120)	-1.72911849654	0.00728597449909	0.0304809821061	PRMT5;ERN1;WDR77;SLC38A2;DAZAP1;TRA2B;NUP98;U2AF2;NCBP1;SETX;RBMXL1;SNW1;DYRK1A;RBM22;TRA2A;HABP4;RBM3
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	-1.68943972857	0.0164233576642	0.042872509082	XBP1;NFE2L2;ERN1;BCAP31;UBQLN1;PMAIP1;SGTA;DDIT3;USP13;HERPUD1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	-1.94406595684	0	0.00226970203671	DKC1;TCP1;CCT6A;CCT2;CCT5;CCT4;CCT3;CCT7;HSP90AA1;CCT8;PTGES3;HNRNPD;PARN;NAF1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	-1.9749974334	0	0.00209783545001	DKC1;TCP1;CCT6A;CCT2;CCT5;CCT4;CCT3;CCT7;HSP90AA1;CCT8;PTGES3;HNRNPD;PARN;HNRNPA2B1;NAF1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Transcription by RNA Polymerase I (GO:0045943)	-1.81155576883	0	0.0140531816708	MARS1;MYBBP1A;ATF4;WDR43;LYAR;UBTF;DHX33;HEATR1;UTP15;DDX56;PWP1;WDR75;NOL11;BAZ1B;SMARCA4;IPPK
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Translation (GO:0045727)	-1.85023217039	0	0.00890871338061	THBS1;SYNCRIP;YBX3;C1QBP;EIF4A3;NAT10;PRMT1;EIF6;HNRNPU;NPM1;CNBP;LARP1;YTHDF1;METTL3;ELAVL1;LARP4B;SSB;NSUN5;NGRN;PRKDC;HNRNPD;MPV17L2;JMJD4;FASTKD2;DHX9;LARP4;YTHDF2;LARP1B;EIF2B5;YBX1;IGF2BP1;TRMT10C;DDX3X;METTL5;EIF3C;GUF1;TRUB2;STK39;FXR2
SoravsNC	GO_Biological_Process_2025	Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	-1.84465699741	0.00187617260788	0.00916205367859	XBP1;JUN;ERN1;DNMT1;LDLRAP1;MMP2;MFN2
SoravsNC	GO_Biological_Process_2025	Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)	-1.67493062469	0.0131086142322	0.0472669382229	PRMT5;WDR77;DAZAP1;TRA2B;NUP98;NCBP1;RBMXL1;SNW1
SoravsNC	GO_Biological_Process_2025	Positive Regulation of miRNA Metabolic Process (GO:2000630)	-1.94588662658	0	0.00234291823144	EGR1;JUN;MYC;HIF1A;FOSL1;TGFB1;LIN28B;PNPT1;GATA2;GNL3;FOS;NFKB1;SREBF1;SRF;SMARCA4
SoravsNC	GO_Biological_Process_2025	Positive Regulation of miRNA Transcription (GO:1902895)	-1.93586917392	0	0.00234914663613	EGR1;JUN;MYC;HIF1A;FOSL1;TGFB1;GATA2;GNL3;FOS;SREBF1;SRF;SMARCA4
SoravsNC	GO_Biological_Process_2025	Proteasomal Protein Catabolic Process (GO:0010498)	-1.85134464371	0	0.0088975025892	XBP1;NFE2L2;HSPA5;PSMD11;PSMD7;KLHL18;DNAJC10;PSMD1;PRPF19;PSMC4;PSMD2;PSMD12;NR1D1;UBE2S;RNF41;UBQLN1;PSMD14;ARRB1;PSMA5;CSNK1A1;ENC1;KCTD5;PSMC5;PMAIP1;DCAF13;ASB2;CALR;PSMB3;PSMC3;UBE2D3;VCP;FBXO45;WWP1;PSME4;PSMD8;PSMC2;SGTA;DDIT3;UBE2J1;PSMC1;PSMD3;RFFL;PSMB2;PSMA6;ARIH2;ECPAS;KLHL21;KBTBD2;MIDN;TRIM28;FAF2;TOR1A;PSMB1;SOCS4;KEAP1;PSMD13;PSMA4;STT3B;KBTBD8;CUL3;CCDC47;SELENOS;HERPUD1;NPLOC4;KLHL2;VHL;UBE2G2;TRIM71;RHBDD1;PSMA7;WFS1;PSMA3;KCMF1;UBE2G1;PLAA;RNF216;PSMB7;UFD1;RNF34;SEC61B;RNF4;PSMB5;TRIP12;KLHL8;CANX;CTNNB1;UBE2N;SOCS6;UBE2B;DCAF1;UBXN8;ERLEC1;KBTBD6;MDM2;KLHL11;FBXW5;KLHL23;FAM8A1;PSMD6;UBE2D1;KCTD10;PSMB4;SMURF1;GET4;DNAJB12;PELI1;RAD23A;UBE2W;BAG6;DTL;PEX10;SPSB1;AGAP3;TRIM21;AUP1;PSMB6;TRIM26;CLOCK;GAN;ATE1;ZFAND2A;PSMD4;TRIM13;CUL4A;SIAH1;PSMA1;DERL1;EDEM3;EDEM1;MAEA;UBXN2A
SoravsNC	GO_Biological_Process_2025	Protein Exit From Endoplasmic Reticulum (GO:0032527)	-1.70494824249	0.00546448087432	0.0385548136758	VCP;FAF2;SEC16A;SELENOS;HERPUD1;NPLOC4;TMED9;UFD1;SEC61B;SURF4;ERLEC1;AUP1;SEC13;STEEP1;DERL1
SoravsNC	GO_Biological_Process_2025	Protein Export From Nucleus (GO:0006611)	-1.78924918393	0.00185528756957	0.0191759468019	XPO6;TGFB1;XPO5;RAN;XPO4;DESI2;CHORDC1;CALR;CSE1L;XPO1;RANBP3;NUTF2
SoravsNC	GO_Biological_Process_2025	Protein Heterooligomerization (GO:0051291)	-1.68156624004	0.00582524271845	0.0456198920889	FARSB;FARSA;ZNF746;ZNF777;KRT10;GPRIN1;PKD1;MAT2A;TMEM120B;NUDT21
SoravsNC	GO_Biological_Process_2025	Protein Import Into Mitochondrial Matrix (GO:0030150)	-1.8378485955	0	0.00994780035971	TOMM40;TIMM44;TIMM23;GRPEL2;TIMM17A;GRPEL1;TIMM50;TOMM40L;PAM16;TOMM70;TIMM23B;TOMM20;TIMM21
SoravsNC	GO_Biological_Process_2025	Protein Import Into Nucleus (GO:0006606)	-1.88907410046	0	0.00478745894081	IPO4;NUP155;NUP153;KPNB1;NUP50;RAN;KPNA4;TNPO2;NPM1;NUP93;TNPO1;FAM53B;NUP188;E2F3;CSE1L;IPO7;NUP98;TNPO3;HEATR3;STK4;NUP35;NUTF2;NUP88;AKT1;NUP62;AKIRIN2;TERT;IPO11;STK24;POM121C;MAP4K5;POM121;SEC13;SIRT6
SoravsNC	GO_Biological_Process_2025	Protein Insertion Into ER Membrane (GO:0045048)	-1.77893927258	0.00364298724954	0.0205672921484	RAB5IF;NCLN;TRAM2;SEC61A1;SGTA;UBL4A;NOMO2;EMC7;CCDC47;EMC8;NOMO1;MMGT1;GET4;TMEM147;GET3
SoravsNC	GO_Biological_Process_2025	Protein Localization to Nucleus (GO:0034504)	-2.06485885071	0	0.00019844389392	RRS1;IPO4;NUP155;NUP153;KPNB1;RRP7A;NUP50;HEATR1;RAN;HNRNPU;KPNA4;TNPO2;CALR;NPM1;RPF2;NUP93;UTP25;TNPO1;FAM53B;NUP188;E2F3;CSE1L;IPO7;NUP98;TNPO3;HEATR3;STK4;NOL8;TMEM201;TOR1A;NUTF2;NUP88;AKT1;LMNA;TOR1B;PINX1;INTS13;TAF3;PLK1;ZBTB7A;RAP1GDS1;NUP62;NUAK2;YWHAE;AKIRIN2;TERT;MDM2;IPO11;TOR1AIP2;STK24;POM121C;MAP4K5;CHCHD10;SIX1;POM121;LMNB1;SEC13;SIRT6;PAF1;TBRG1;LMNB2
SoravsNC	GO_Biological_Process_2025	Protein Polymerization (GO:0051258)	1.72323112107	0.00472813238771	0.0483016338977	GSN;FGB;FGA;FGG;VIL1;GPX4;COBL
SoravsNC	GO_Biological_Process_2025	Protein Targeting to ER (GO:0045047)	-1.73053002183	0.00727272727273	0.0301216942139	SRPRB;SRPRA;SEC61A1;SGTA;UBL4A;SRP54;SPCS3;SEC61G;SRP72;GET4;SPCS2;SRP68;ZFAND2A;EDEM1;SGTB
SoravsNC	GO_Biological_Process_2025	Protein Targeting to Mitochondrion (GO:0006626)	-1.95921435209	0	0.00211673486848	HSPA4;BCAP31;TOMM40;TIMM44;TIMM23;TOMM34;HSP90AA1;GRPEL2;TIMM17A;TOMM5;MTX2;TIMM13;GRPEL1;TIMM50;AURKAIP1;TOMM40L;HSPD1;TIMM22;TIMM8B;TOMM22;TIMM10;PMPCA;TIMM9;MIPEP;PAM16;TOMM70;DNAJC15;MFN2;TIMM23B;TIMM10B;TOMM20;GDAP1;FIS1;TIMM21;TSPO;CHCHD4;TOMM6;PITRM1
SoravsNC	GO_Biological_Process_2025	Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	-1.77971896027	0.00542495479204	0.0205712200396	TOMM40;TIMM44;TIMM23;GRPEL2;TIMM17A;GRPEL1;TIMM50;TOMM40L;HSPD1;PAM16;TOMM70;PEX10;DNAJC15;TIMM23B;PEX5;TRIM37;TOMM20;PEX26;TIMM21;CHCHD4
SoravsNC	GO_Biological_Process_2025	Pyridine Nucleotide Catabolic Process (GO:0019364)	1.78969984785	0	0.0407545036012	PKLR;PGM1;ENO3;ALDOC;PFKL;TPI1;GAPDH;HOOK2;LDHA;PGK1;ENO2;NUDT13;HOOK3;PFKFB1;ENO1
SoravsNC	GO_Biological_Process_2025	Pyruvate Metabolic Process (GO:0006090)	1.75813664406	0	0.0424446246273	PKLR;PCK1;PGM1;ENO3;ALDOC;PFKL;LDHD;HOGA1;TPI1;GAPDH;PROC;HOOK2;LDHA;VDAC1;PGK1;ENO2;PDHB;HOOK3;PFKFB1;ENO1
SoravsNC	GO_Biological_Process_2025	RNA Biosynthetic Process (GO:0032774)	-1.78332118862	0	0.0203919940613	DKC1;PRMT5;SYNCRIP;HNRNPF;AEN;RBPMS;HNRNPU;EXOSC6;PTMA;PRPF4;PWP1;TAF13;EXOSC2;REXO4;HNRNPD;EXOSC5;FASTKD2;E2F1;ISG20L2;SMAD1;HOXD3;EXOSC8;POLA1;XRN2;DNTTIP2;PPP5C;NFKBIB;BICD1;EXOSC3;EXOSC10;EXOSC4;TERT;DDX20;TAF1B;SETX;PABPC4;HNRNPK;TAF7;TBPL1;DIS3;HNRNPH3;TFIP11;NUFIP1;EXOSC7;CREBL2;RNPS1;SMN1;DUSP11;POLA2;TBP;HNRNPUL1;EXOSC1;EXOSC9;DHX8;MKRN2;DDX54;ISG20;PRIM2;RNGTT;HNRNPL;SNRNP40;RBM3;SMARCA5;RRAGC;EPC1;MEF2A;TTF2;HELB
SoravsNC	GO_Biological_Process_2025	RNA Catabolic Process (GO:0006401)	-1.72483697404	0	0.0315828502357	ERN1;C1QBP;LIN28B;RNASEH1;PNPT1;EXOSC6;ELAC2;EXOSC2;FEN1;HNRNPD;EXOSC5;RNASEH2B;PARN;YTHDF2;EXOSC8;NSUN4;WDR82;XRN2;PPP1R8;EXOSC3;ZC3H4;EXOSC10;EXOSC4;GRSF1;NCBP1;MTREX;DCP2;PABPC4;SUPV3L1;DIS3;METTL16;EXOSC7;ZFP36;ZC3H12A;DIS3L2;DBR1;TRIR;CNOT10;EXOSC1;LSM6;EXOSC9
SoravsNC	GO_Biological_Process_2025	RNA Export From Nucleus (GO:0006405)	-1.95708285238	0	0.00212618457771	XPOT;SRSF3;NOL6;NUP155;NUP153;EIF4A3;XPO5;DDX39A;RAN;NUP188;NUP98;EIF4E;NXT1;SSB;ALYREF;CHTOP;XPO1;NUP88;HNRNPA2B1;MCM3AP;NUP62;NCBP1;POM121C;SMG7;MAGOHB;THOC5;POM121
SoravsNC	GO_Biological_Process_2025	RNA Metabolic Process (GO:0016070)	-1.88740533427	0	0.00485985046334	MYC;RNASEH1;PNPT1;ATXN2L;TBRG4;XPO5;NIFK;HEATR1;EXOSC6;MYG1;EXOSC2;HNRNPD;WDR74;EXOSC5;RNASEH2B;PARN;METTL2B;EXOSC8;FASTKD1;XRN2;PPP1R8;EXOSC3;EXOSC10;KHSRP;CDK5RAP1;EXOSC4;NCBP1;MTREX;DTD2;METTL2A;PABPC4;SUPV3L1;DIS3;MEPCE;EXOSC7
SoravsNC	GO_Biological_Process_2025	RNA Methylation (GO:0001510)	-1.95493912521	0	0.00217603994022	NSUN2;TRMT61A;SNRPB;FTSJ3;SNRPG;METTL3;FTSJ1;TFB1M;SNRPF;THADA;TFB2M;LCMT2;METTL2B;NSUN4;DIMT1;MRM2;METTL5;METTL1;TYW3;TRMT112;METTL2A;FBL;METTL6;MEPCE;GTPBP3;SNRPD2
SoravsNC	GO_Biological_Process_2025	RNA Modification (GO:0009451)	-2.10882148266	0	0	HNRNPAB;AARS1;NSUN2;SYNCRIP;SARS1;NAT10;MRM1;WDR4;FTSJ3;NOP10;METTL3;FTSJ1;SSB;TRUB1;TFB1M;PARN;LCMT2;NSUN4;MRM2;METTL1;CDK5RAP1;METTL2A;PUS7;METTL6;MEPCE;QTRT1
SoravsNC	GO_Biological_Process_2025	RNA Processing (GO:0006396)	-2.07058179582	0	0.000216484247912	DKC1;NOLC1;NOP2;BYSL;UTP20;NOP58;HNRNPC;NOP56;NSUN2;NOP14;SYNCRIP;NOL6;EBNA1BP2;MRTO4;IMP4;LIN28B;RRP9;DHX15;DDX27;TRMT61A;LYAR;HNRNPR;HNRNPF;PRMT1;SF3A3;SRSF7;EMG1;RRP7A;TBRG4;AEN;PES1;SBDS;SNRPB;TRMT6;UTP15;MRM1;RBPMS;HNRNPU;DCAF13;EXOSC6;SNRPG;SFPQ;MYG1;FUS;ADAT1;PRPF4;METTL3;U2AF2;SSB;SF3B4;EXOSC2;SF3A1;REXO4;NOL8;HNRNPD;USB1;WDR74;EXOSC5;FASTKD2;SNRPF;ISG20L2;DHX16;KARS1;NOC4L;WDR36;DDX10;CCAR2;PARN;SRPK1;SF3B3;HNRNPA2B1;FASTKD5;EXOSC8;CBLL1;ESF1;FASTKD1;CELF1;INTS6;XRN2;DNTTIP2;PELP1;TRMT10C;INTS13;MRM2;METTL5;BICD1;SNRPA1;LSM1;SRSF1;EXOSC3;MRM3;RRP36;EXOSC10;KHSRP;DDX49;EXOSC4;INTS7;DDX20;NCBP1;MTREX;MTPAP;SETX;LAS1L;PABPC4;WTAP;NVL;HNRNPK;RP9;SRSF9;FBL;DIS3;MAGOHB;INTS11;WDR55;TSEN2;GEMIN2;HNRNPH3;RPP30;TFIP11;NUFIP1;METTL16;SNRPD2;EXOSC7
