contrast	direction	library	term	overlap	query_size	gene_set_size	background_size	pvalue	overlap_genes	fdr
SoravsNC	up	KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	4	1272	43	20329	0.28141062081852247	AMDHD2;GALK1;GALT;PMM1	0.7924781850636553
SoravsNC	up	KEGG_2021_Human	JAK-STAT signaling pathway	8	1272	100	20329	0.28827763974211	CSF3R;CTF1;EPO;EPOR;IL11RA;LIFR;PRLR;STAT5A	0.8025911561001927
SoravsNC	up	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	6	1272	72	20329	0.294922733368775	ITGAL;ITGB2;NFATC2;PTK2B;TNFSF10;VAV3	0.8118659514084255
SoravsNC	up	KEGG_2021_Human	Olfactory transduction	3	1272	31	20329	0.30634615225859874	CALML4;GNG7;OR2A4	0.8339423033706298
SoravsNC	up	KEGG_2021_Human	Cysteine and methionine metabolism	4	1272	45	20329	0.31005973062354647	BHMT;CDO1;KYAT1;MAT1A	0.8347761978326251
SoravsNC	up	KEGG_2021_Human	Propanoate metabolism	3	1272	32	20329	0.3238487672768439	ACSS2;ALDH6A1;EHHADH	0.8624233476394213
SoravsNC	up	KEGG_2021_Human	Neutrophil extracellular trap formation	9	1272	119	20329	0.3278243371488042	C3;FGA;FGB;FGG;H2AC13;H3C10;HDAC5;ITGAL;ITGB2	0.8636232537791079
SoravsNC	up	KEGG_2021_Human	Legionellosis	4	1272	47	20329	0.33896540057197727	BNIP3;C3;ITGB2;NAIP	0.8803262112608399
SoravsNC	up	KEGG_2021_Human	Thyroid cancer	3	1272	33	20329	0.3413509798766522	CDH1;DDB2;RXRA	0.8803262112608399
SoravsNC	up	KEGG_2021_Human	Porphyrin and chlorophyll metabolism	3	1272	34	20329	0.3588174467658956	ALAD;CP;UGT1A9	0.9157320256004629
SoravsNC	up	KEGG_2021_Human	Amphetamine addiction	4	1272	50	20329	0.38242655884079796	CACNA1D;CALML4;CREB3L3;GRIN3B	0.9615841686307453
SoravsNC	up	KEGG_2021_Human	Non-small cell lung cancer	5	1272	65	20329	0.3846336674522981	DDB2;ERBB2;RASSF5;RXRA;STAT5A	0.9615841686307453
SoravsNC	up	KEGG_2021_Human	Ascorbate and aldarate metabolism	2	1272	22	20329	0.40430398478420815	RGN;UGT1A9	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Rheumatoid arthritis	4	1272	52	20329	0.4112389786913254	CTSK;ITGAL;ITGB2;TCIRG1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Purine metabolism	7	1272	98	20329	0.415545715017106	ADSS1;AK9;ENPP3;ENTPD5;ENTPD8;PDE4C;PKLR	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Lipid and atherosclerosis	11	1272	160	20329	0.41835191717461	APOA1;APOA4;CALML4;CD36;IRF7;MAP2K6;MIB2;NFATC2;RXRA;TNFSF10;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Fatty acid degradation	3	1272	38	20329	0.4277004796699023	ACADSB;ADH6;EHHADH	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Axon guidance	10	1272	146	20329	0.4309903373728022	EFNA1;EFNA3;EFNA4;EPHA1;GDF7;NFATC2;NTN3;NTN4;SEMA4G;SEMA6C	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	5	1272	69	20329	0.43495340941174815	CALML4;KNG1;MAP2K6;PLA2G4B;TRPV1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Small cell lung cancer	6	1272	86	20329	0.4528246261663938	BIRC3;COL4A5;COL4A6;DDB2;LAMB2;RXRA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Thyroid hormone synthesis	4	1272	55	20329	0.45386566342060203	ALB;ATP1A3;CREB3L3;FXYD2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Focal adhesion	11	1272	165	20329	0.45886632827261403	BIRC3;CHAD;COL2A1;COL4A5;COL4A6;COL6A1;ERBB2;ITGA7;LAMB2;VAV3;VTN	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Bladder cancer	3	1272	40	20329	0.4611776855322666	CDH1;ERBB2;UPK3A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2	1272	25	20329	0.4695147547440389	ATP1A3;FXYD2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	2	1272	25	20329	0.4695147547440389	ACOT1;SCD	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Pentose and glucuronate interconversions	2	1272	25	20329	0.4695147547440389	CRYL1;UGT1A9	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	AMPK signaling pathway	7	1272	105	20329	0.4875470011221915	CD36;CREB3L3;G6PC1;PCK1;PFKFB1;PFKFB4;SCD	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Insulin signaling pathway	8	1272	121	20329	0.48865599576553737	CALML4;G6PC1;PCK1;PHKA2;PKLR;PPP1R3C;PYGL;PYGM	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	2	1272	26	20329	0.49028868330239894	PGAP1;PIGZ	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Pathways in cancer	26	1272	408	20329	0.490788548230199	BIRC3;CALML4;CDH1;COL4A5;COL4A6;CSF3R;DDB2;EPO;EPOR;ERBB2;ESR1;FGF17;FGFR2;GNG3;GNG7;GSTA1;GSTA2;GSTM2;IGF2;JUP;KNG1;LAMB2;PTCH2;RASSF5;RXRA;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	GnRH signaling pathway	5	1272	74	20329	0.49642493158038703	CACNA1D;CALML4;MAP2K6;PLA2G4B;PTK2B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Th17 cell differentiation	5	1272	74	20329	0.49642493158038703	NFATC2;RORA;RORC;RXRA;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Apelin signaling pathway	7	1272	107	20329	0.5076836705634749	ACTA2;CALML4;CDH1;GNG3;GNG7;HDAC5;PLIN1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	5	1272	75	20329	0.5084287743940246	CREB3L3;MAFB;PDE4C;RXRA;SLC34A3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Circadian entrainment	4	1272	59	20329	0.5089789107679334	CACNA1D;CALML4;GNG3;GNG7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Sphingolipid metabolism	3	1272	43	20329	0.5097054256353701	ENPP7;GAL3ST1;SPTLC3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Alcoholism	8	1272	124	20329	0.5167278093147442	CALML4;CREB3L3;GNG3;GNG7;GRIN3B;H2AC13;H3C10;HDAC5	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	HIF-1 signaling pathway	6	1272	92	20329	0.5188102142068186	ALDOB;ALDOC;ENO3;EPO;ERBB2;TF	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Coronavirus disease	12	1272	189	20329	0.5218782507206867	ACE2;C1R;C1S;C2;C3;C6;C8A;C8B;F13B;FGA;FGB;FGG	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Cortisol synthesis and secretion	3	1272	44	20329	0.5253649660484462	CACNA1D;CREB3L3;STAR	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Growth hormone synthesis, secretion and action	6	1272	93	20329	0.5295170050207726	CACNA1D;CREB3L3;IGFALS;MAP2K6;SSTR3;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Circadian rhythm	2	1272	28	20329	0.5302588693056074	RORA;RORC	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Prolactin signaling pathway	4	1272	61	20329	0.5355778844116669	ESR1;GALT;PRLR;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Morphine addiction	3	1272	45	20329	0.5407439114359387	GNG3;GNG7;PDE4C	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	MicroRNAs in cancer	9	1272	143	20329	0.5419255490067991	BMF;EFNA1;EFNA3;EFNA4;ERBB2;HDAC5;SLC45A3;ST14;TIMP3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Glutathione metabolism	3	1272	46	20329	0.5558312744789182	GSTA1;GSTA2;GSTM2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Dopaminergic synapse	6	1272	96	20329	0.5610185405784575	CACNA1D;CALML4;CREB3L3;DRD4;GNG3;GNG7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Relaxin signaling pathway	6	1272	97	20329	0.5712956368186839	ACTA2;COL4A5;COL4A6;CREB3L3;GNG3;GNG7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Mitophagy	4	1272	66	20329	0.5986930209346545	BNIP3;BNIP3L;OPTN;USP30	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Gastric cancer	7	1272	117	20329	0.6035061956718862	CDH1;DDB2;ERBB2;FGF17;FGFR2;JUP;RXRA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Fc epsilon RI signaling pathway	3	1272	50	20329	0.6130964113985297	MAP2K6;PLA2G4B;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Regulation of lipolysis in adipocytes	2	1272	33	20329	0.6204843751397056	AQP7;PLIN1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Adherens junction	4	1272	68	20329	0.6224471991743776	CDH1;ERBB2;NECTIN4;PTPRM	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Thyroid hormone signaling pathway	6	1272	103	20329	0.6303120460306082	ATP1A3;ATP2A1;DIO1;ESR1;FXYD2;RXRA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Toll-like receptor signaling pathway	4	1272	69	20329	0.6339852785443854	CTSK;IRF5;IRF7;MAP2K6	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Inflammatory bowel disease	2	1272	34	20329	0.6368385581630688	RORA;RORC	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Type II diabetes mellitus	2	1272	34	20329	0.6368385581630688	CACNA1D;PKLR	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Phagosome	6	1272	105	20329	0.6488945687757082	C1R;C3;CD36;ITGB2;TCIRG1;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Retrograde endocannabinoid signaling	5	1272	88	20329	0.6515424698814191	CACNA1D;FAAH;GNG3;GNG7;NDUFA4L2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Vascular smooth muscle contraction	5	1272	88	20329	0.6515424698814191	ACTA2;CACNA1D;CALML4;PLA2G12B;PLA2G4B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Cocaine addiction	2	1272	35	20329	0.6526339149663751	CREB3L3;GRIN3B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Renin secretion	2	1272	35	20329	0.6526339149663751	CACNA1D;CALML4	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Regulation of actin cytoskeleton	10	1272	175	20329	0.6618762180334294	CYFIP2;FGF17;FGFR2;GSN;IQGAP3;ITGA7;ITGAL;ITGB2;KNG1;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Cholinergic synapse	4	1272	72	20329	0.6672066269790883	CACNA1D;CREB3L3;GNG3;GNG7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Ferroptosis	2	1272	36	20329	0.6678762937249673	CP;TF	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Viral myocarditis	2	1272	36	20329	0.6678762937249673	ITGAL;ITGB2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Endometrial cancer	3	1272	55	20329	0.6773666503229743	CDH1;DDB2;ERBB2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Hepatitis C	7	1272	127	20329	0.6885999141434751	CLDN14;CLDN19;CLDN3;IFIT1;IRF7;PPARA;RXRA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Melanoma	3	1272	56	20329	0.6892257921257843	CDH1;DDB2;FGF17	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	B cell receptor signaling pathway	3	1272	58	20329	0.7119541895460983	NFATC2;PIK3AP1;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Fluid shear stress and atherosclerosis	6	1272	113	20329	0.7172986191828128	CALML4;CDH5;GSTA1;GSTA2;GSTM2;MAP2K6	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Autophagy	7	1272	131	20329	0.7191308895677846	ATG16L2;BNIP3;C9ORF72;DEPTOR;PRAP1;TP53INP2;ZFYVE1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	FoxO signaling pathway	6	1272	114	20329	0.7251627080659218	BNIP3;CAT;CCNG2;G6PC1;PCK1;TNFSF10	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Human immunodeficiency virus 1 infection	9	1272	168	20329	0.7310074793560402	AP1G2;APOBEC3C;APOBEC3D;CALML4;GNG3;GNG7;MAP2K6;NFATC2;PTK2B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	MAPK signaling pathway	12	1272	223	20329	0.7455271477350366	CACNA1D;CACNB4;EFNA1;EFNA3;EFNA4;ERBB2;FGF17;FGFR2;IGF2;MAP2K6;MAPK8IP3;PLA2G4B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Hepatitis B	7	1272	135	20329	0.7475661229595945	CREB3L3;DDB2;IRF7;MAP2K6;NFATC2;PTK2B;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Chemokine signaling pathway	6	1272	118	20329	0.7550762783072815	CCL14;CCR10;GNG3;GNG7;PTK2B;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	GnRH secretion	2	1272	44	20329	0.7710042630447391	CACNA1D;HCN3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Leishmaniasis	2	1272	44	20329	0.7710042630447391	C3;ITGB2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Hippo signaling pathway	7	1272	141	20329	0.7862814464325758	AMOT;BIRC3;CDH1;CRB2;GDF7;ITGB2;RASSF4	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Tight junction	7	1272	141	20329	0.7862814464325758	AMOT;CACNA1D;CLDN14;CLDN19;CLDN3;ERBB2;TJP3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Gastric acid secretion	2	1272	46	20329	0.7919814455842055	ATP1A3;CALML4	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Choline metabolism in cancer	4	1272	86	20329	0.7941914718114957	PLA2G4B;SLC44A2;SLC44A3;SLC44A5	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Oxytocin signaling pathway	5	1272	106	20329	0.8004699888493407	CACNA1D;CACNB4;CALML4;NFATC2;PLA2G4B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Hedgehog signaling pathway	2	1272	47	20329	0.8018198394295709	EVC;PTCH2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	RIG-I-like receptor signaling pathway	2	1272	48	20329	0.8112426672936871	IRF7;TKFC	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	p53 signaling pathway	3	1272	70	20329	0.8220916956446652	CCNG2;DDB2;ZMAT3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	TNF signaling pathway	4	1272	90	20329	0.822348832391421	BIRC3;CREB3L3;MAP2K6;TAB3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	7	1272	148	20329	0.8256211011338748	C3;CALML4;GNG3;GNG7;IRF7;MAP2K6;NFATC2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Basal cell carcinoma	2	1272	50	20329	0.8288953236584949	DDB2;PTCH2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Pathogenic Escherichia coli infection	8	1272	168	20329	0.8321286505152925	CLDN14;CLDN19;CLDN3;CYFIP2;NAIP;TAB3;TNFSF10;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	VEGF signaling pathway	2	1272	51	20329	0.8371518220833252	NFATC2;PLA2G4B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Transcriptional misregulation in cancer	6	1272	132	20329	0.8408978455802998	BIRC3;DDB2;H3C10;JUP;RXRA;SLC45A3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Platelet activation	4	1272	94	20329	0.8472451045375663	FGA;FGB;FGG;PLA2G4B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Acute myeloid leukemia	2	1272	54	20329	0.859799130899048	JUP;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Fc gamma R-mediated phagocytosis	3	1272	78	20329	0.8736834804737845	GSN;PLA2G4B;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	5	1272	120	20329	0.8774017511428543	FGFR2;INHBC;LIFR;ONECUT1;POU5F1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	TGF-beta signaling pathway	3	1272	79	20329	0.8791015052014021	CHRD;GDF7;INHBC	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Central carbon metabolism in cancer	2	1272	58	20329	0.8855134644102232	ERBB2;FGFR2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Lysine degradation	2	1272	59	20329	0.8912217310493561	EHHADH;PIPOX	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Cellular senescence	6	1272	144	20329	0.8934632603341736	CACNA1D;CALML4;MAP2K6;NFATC2;RASSF5;TRAF3IP2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	3	1272	82	20329	0.8941350333679379	COL4A5;COL4A6;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Toxoplasmosis	3	1272	83	20329	0.8987601444596252	BIRC3;LAMB2;MAP2K6	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Th1 and Th2 cell differentiation	2	1272	62	20329	0.9067971720155426	NFATC2;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Human cytomegalovirus infection	7	1272	168	20329	0.9071886469367253	CALML4;CREB3L3;GNG3;GNG7;MAP2K6;NFATC2;PTK2B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Prostate cancer	3	1272	87	20329	0.915491116214147	CREB3L3;ERBB2;FGFR2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	IL-17 signaling pathway	2	1272	64	20329	0.9159940213519399	TAB3;TRAF3IP2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Inositol phosphate metabolism	2	1272	64	20329	0.9159940213519399	ALDH6A1;ISYNA1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Viral carcinogenesis	7	1272	171	20329	0.9160523263881241	C3;CREB3L3;GSN;HDAC5;HPN;IRF7;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Glioma	2	1272	65	20329	0.920266047078262	CALML4;DDB2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Osteoclast differentiation	3	1272	89	20329	0.9228756929849451	CTSK;MAP2K6;NFATC2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Non-alcoholic fatty liver disease	5	1272	135	20329	0.9302743680557224	MLXIPL;NDUFA4L2;PKLR;PPARA;RXRA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Ubiquitin mediated proteolysis	5	1272	136	20329	0.9329418002553285	BIRC3;CBLC;DDB2;KLHL13;UBA7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Breast cancer	4	1272	115	20329	0.9345458132273126	DDB2;ERBB2;ESR1;FGF17	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	RNA degradation	2	1272	69	20329	0.9353901135384277	ENO3;PAN2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Lysosome	4	1272	116	20329	0.9372616689872408	ABCA2;AP1G2;CTSK;TCIRG1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Yersinia infection	4	1272	117	20329	0.9398747331876365	MAP2K6;NFATC2;PTK2B;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Prion disease	9	1272	222	20329	0.9414190142012381	C6;C8A;C8B;CACNA1D;CREB3L3;GRIN3B;KLC4;NDUFA4L2;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Estrogen signaling pathway	3	1272	97	20329	0.9468676095977723	CALML4;CREB3L3;ESR1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Pancreatic cancer	2	1272	73	20329	0.947766916747649	DDB2;ERBB2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Tuberculosis	4	1272	121	20329	0.9493642305906946	C3;CALML4;ITGB2;TCIRG1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Chronic myeloid leukemia	2	1272	74	20329	0.9504880289793411	DDB2;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	ErbB signaling pathway	2	1272	74	20329	0.9504880289793411	ERBB2;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Hepatocellular carcinoma	5	1272	144	20329	0.9511952955026965	DDB2;GSTA1;GSTA2;GSTM2;IGF2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Melanogenesis	2	1272	75	20329	0.9530734642435459	CALML4;CREB3L3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Chagas disease	2	1272	76	20329	0.9555295307990842	C3;KNG1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Apoptosis	4	1272	124	20329	0.955557093660147	BIRC3;BOK;CTSK;TNFSF10	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	T cell receptor signaling pathway	2	1272	77	20329	0.9578622794409035	NFATC2;VAV3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Proteoglycans in cancer	6	1272	170	20329	0.9588807473347687	ERBB2;ESR1;IGF2;TIMP3;VAV3;VTN	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	NOD-like receptor signaling pathway	4	1272	126	20329	0.9592892048884121	BIRC3;IRF7;NAIP;TAB3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	NF-kappa B signaling pathway	2	1272	78	20329	0.9600775109926699	BIRC3;TAB3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Human papillomavirus infection	11	1272	275	20329	0.9611414581474382	CHAD;COL2A1;COL4A5;COL4A6;COL6A1;CREB3L3;ITGA7;LAMB2;TCIRG1;TUBG2;VTN	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	2	1272	81	20329	0.9660725208066885	MAP2K6;NFATC2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	C-type lectin receptor signaling pathway	2	1272	82	20329	0.9678709579926573	CALML4;NFATC2	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Oxidative phosphorylation	3	1272	109	20329	0.970168620945087	LHPP;NDUFA4L2;TCIRG1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Epstein-Barr virus infection	5	1272	156	20329	0.970224292100095	DDB2;ENTPD8;IRF7;ITGAL;MAP2K6	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Phospholipase D signaling pathway	3	1272	111	20329	0.9729560950301817	AGPAT2;PLA2G4B;PTK2B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Salmonella infection	8	1272	224	20329	0.9730117852885987	BIRC3;CYFIP2;KLC4;MAP2K6;NAIP;TAB3;TNFSF10;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Longevity regulating pathway	2	1272	88	20329	0.9768789750803074	CAT;CREB3L3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Spinocerebellar ataxia	3	1272	117	20329	0.9799098549221056	ATP2A1;GRIN3B;RORA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Influenza A	3	1272	118	20329	0.9808886776331288	IRF7;PLG;TNFSF10	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Cushing syndrome	3	1272	122	20329	0.9843671284265558	CACNA1D;CREB3L3;STAR	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Sphingolipid signaling pathway	2	1272	102	20329	0.9894093469111005	KNG1;SPTLC3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	5	1272	182	20329	0.9904032307349337	CREB3L3;ITGAL;ITGB2;NFATC2;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Pathways of neurodegeneration	14	1272	382	20329	0.9910784043138567	ATP2A1;C9ORF72;CACNA1D;CALML4;CAT;DNAH1;DNALI1;KLC4;MAP2K6;NDUFA4L2;OPTN;TUBB1;UBA7;ZFYVE1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	mTOR signaling pathway	3	1272	135	20329	0.9919545908220394	CASTOR1;DEPTOR;LPIN3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Measles	2	1272	107	20329	0.9920171259273719	IRF7;STAT5A	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Diabetic cardiomyopathy	4	1272	163	20329	0.9926631184094012	ATP2A1;CD36;NDUFA4L2;PPARA	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Amyotrophic lateral sclerosis	10	1272	304	20329	0.9930543432914648	C9ORF72;CAT;DNAH1;DNALI1;KLC4;MAP2K6;NDUFA4L2;OPTN;SLC1A2;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Oocyte meiosis	2	1272	112	20329	0.9939933868497212	CALML4;REC8	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Thermogenesis	5	1272	195	20329	0.9946958429523157	CREB3L3;KLB;NDUFA4L2;PLIN1;SLC25A29	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Huntington disease	7	1272	254	20329	0.9966713947082717	CREB3L3;DNAH1;DNALI1;KLC4;NDUFA4L2;SLC1A2;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Endocytosis	6	1272	231	20329	0.9968368680544493	ACAP3;AGAP9;CBLC;FGFR2;RAB11FIP4;VPS37D	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Parkinson disease	5	1272	211	20329	0.9974958110571254	CALML4;KLC4;NDUFA4L2;TUBB1;UBA7	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Shigellosis	5	1272	212	20329	0.9976122327406775	BNIP3;C3;H3C10;NAIP;TAB3	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Wnt signaling pathway	2	1272	131	20329	0.9979902118572117	NFATC2;SFRP4	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Protein processing in endoplasmic reticulum	2	1272	158	20329	0.9995886410048511	FBXO6;SEC31B	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Alzheimer disease	6	1272	303	20329	0.9998968235593239	ATP2A1;CACNA1D;CALML4;KLC4;NDUFA4L2;TUBB1	0.9999192358925965
SoravsNC	up	KEGG_2021_Human	Herpes simplex virus 1 infection	10	1272	412	20329	0.9999192358925965	BIRC3;C3;IRF7;TNFRSF14;ZNF331;ZNF517;ZNF519;ZNF785;ZNF84;ZNF846	0.9999192358925965
SoravsNC	up	Reactome_2022	Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877	11	1272	28	20329	4.398431632397741e-07	F12;F13B;F5;FGA;FGB;FGG;KLKB1;KNG1;SERPINC1;SERPIND1;SERPING1	0.00018693334437690402
